hoax,edar,pesan,sosial,media,informasi,sebar,kabar,berita,beranta,benar,bohong,kandung,broadcast,lansir,whatsapp,resah,viral,tidak,isu,presiden,tulis,isi,bahwa,id,kamis,masyarakat,jakarta,co,com,makan,palsu,info,hoaks,joko,imbau,widodo,jumat,facebook,partai,adalah,nilai,juli,obat,foto,jokowi,bpom,yg,sebut,jawapos,kanker,hati,ban,barat,mantan,sumber,putus,percaya,jalan,sms,tambah,bangun,dr,grup,produk,ketua,racun,detikcom,alias,naik,gubernur,tingkat,gedung,akun,kerja,minum,virus,news,sektor,pilpres,fasilitas,korupsi,politik,sesat,pilih,wakil,ekonomi,tubuh,konsumsi,ya,dpr,video,harap,persen,pernah,langkah,pasti,golkar,cawapres,rupiah,agustus,calon,kita,bantah,tempo,www,muncul,telusur,proses,jelas,investigasi,badan,ramai,laboratorium,anda,mengatasnamakan,orang,baswedan,dampak,meter,menang,mahkamah,tugas,capai,kantor,rp,cnn,masih,awas,kait,tutup,nama,sisi,agung,gerindra,caleg,dpp,mati,marak,maksud,pom,picu,diri,pada,situs,nanti,aplikasi,koordinator,proyek,resmi,kan,sambung,anies,parlemen,pks,eks,serah,bambang,negeri,tiga,hotel,hitung,jabat,banding,kominfo,panas,cantum,blackberry,rekam,rilis,gambar,ulang,messenger,serang,manfaat,go,tipu,anggar,capres,maritim,gugat,parpol,gas,jk,bakal,fokus,april,singkat,unggah,barang,atur,sehat,lanjut,bidang,pimpin,games,dorong,asi,khoax
0.013931,0.008839,0.052179,0,0,0.004468,0.005938,0,0,0.03709,0,0,0,0.041272,0.008876,0,0,0,0.004689,0,0,0.006513,0.046944,0,0,0,0.004072,0,0,0.003733,0,0,0,0,0,0.008801,0,0,0,0,0.013898,0,0,0,0,0,0,0.012432,0,0,0,0,0,0,0,0.008315,0,0.009713,0,0,0,0,0,0,0,0,0,0,0.009808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006903,0,0,0.010428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008876,0,0,0,0,hoax
0,0.013914,0.009126,0.009126,0.008037,0.028134,0.018693,0,0.009634,0,0,0.013088,0,0,0,0,0,0,0.011071,0,0,0,0,0.011011,0,0.008268,0.00641,0,0,0.005876,0,0,0,0,0,0.027708,0,0,0,0,0.010938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hoax
0,0.004943,0,0,0,0,0,0.006929,0,0,0,0,0,0,0,0,0,0,0.002622,0,0,0,0,0.023471,0,0,0.004555,0,0,0.004175,0,0,0,0,0,0,0,0,0,0,0.007772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025934,0,0,0,0.01234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027256,0,0.008263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011663,0,0,0,0,0,0.007824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018746,0,0,0,0,0,hoax
0.010035,0.009551,0,0,0,0,0,0,0,0,0.023633,0,0,0,0.019181,0,0,0,0,0,0,0,0,0.015117,0,0,0.017601,0,0,0.016134,0,0,0,0,0,0,0,0,0,0,0.015017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025055,0,0,0,0.166897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009142,0,0,0,0,0,0,0,0,0,0,0.017033,0,0,0,0,0,0,0,0,0,0.067608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hoax
0.01062,0.005054,0,0.013259,0.011677,0.010219,0,0.007085,0,0,0,0.009508,0,0,0,0,0,0.011107,0.002681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042021,0,0,0,0,0,0.011676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007128,0,0.010603,0,0,0,0,0,0.048755,0,0,0,0,0,0,0,0,0,0,0,0,0.020651,0.013258,0,0,0,0.012616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029814,0,0,0,0.019351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014345,0,0,0,0,0,0,0,0,0,0,0,0.007999,0,0,0,0,0,0,0,0.012926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013808,0,0,0,0.012768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094347,0,0,0,0,0,0,0,0,0,hoax
0.019986,0.004755,0,0,0.005493,0.048077,0,0,0,0,0.005883,0,0,0,0,0,0,0.020902,0.005045,0,0,0,0,0.007527,0,0,0.008763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014523,0,0,0,0,0,0,0,0,0.007427,0,0,0,0.007527,0,0,0,0,0,0,0,0,0,0,0,0,0.00874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011102,0.009615,0,0,0,0,0,0,0,0,0,0.022203,0,0,0,0.007527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044731,0,0,0,0,0,0,0,hoax
0.015931,0.010108,0.019889,0,0.017515,0.010219,0,0.014169,0.006998,0.010603,0,0.009508,0,0,0.01015,0.024378,0,0,0.002681,0,0,0,0.017893,0.007999,0,0.006006,0,0.003019,0,0.004269,0,0.00998,0.012469,0,0,0,0,0,0,0,0.015892,0,0,0,0.035027,0,0,0.056863,0.004891,0,0,0,0,0,0,0.009508,0,0,0,0.032068,0,0,0,0.028431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007894,0,0,0,0,0,0,0,0,0,0,0,0,0.017543,0,0.013808,0,0,0,0,0,0,0,0,0,0,0.010699,0,0,0,0,0,0,0,0,0,0.011799,0.00511,0,0.02869,0,0,0,0,0,0,0,0.011799,0,0,0.010509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018543,0,0,0.016725,0,0,0.042021,0,0.016725,0,0.012926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020299,0,0,0,hoax
0.037005,0.008805,0.03465,0.0231,0.020343,0.062313,0,0,0,0.018472,0.010893,0,0,0,0,0,0,0.019351,0.004671,0,0,0,0,0.013936,0.058618,0,0,0,0,0,0,0.017388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008521,0,0,0,0,0,0,0.016565,0,0,0,0.027934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030563,0.018308,0,0,0.016183,0,0,0.025971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129224,0,0,0,0,0,0,0,0,0,0,0.077912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hoax
0,0,0,0.00766,0.006746,0,0.007845,0.008186,0,0,0,0,0,0.040898,0.011727,0,0.013633,0,0.006195,0,0,0,0,0.009242,0,0,0.005381,0,0,0.004932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009242,0,0,0,0,0,0,0,0,0,0.012142,0,0,0,0,0,0,0,0,0,0.016769,0,0,0,0,0,0,0,0,0,0,0,0,0.011808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032851,0,0,0,0,0,0,0,0,0.016184,0,0,0.014753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hoax
0.035884,0.025614,0,0.0336,0.02959,0,0.011471,0.047875,0.035469,0,0,0.016063,0,0,0.017147,0,0,0.018765,0.004529,0,0,0.012581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013424,0,0,0,0.03945,0,0,0,0.024787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017913,0,0,0,0,0,0.020592,0,0,0,0.028255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hoax
0,0.011905,0,0,0,0.012036,0,0.011126,0,0,0.009819,0,0.008806,0,0,0,0,0,0.006315,0,0,0,0.007025,0.006281,0,0.004716,0,0,0,0,0.022939,0,0,0,0,0,0,0,0,0,0.006239,0,0,0.065991,0,0,0,0.033487,0,0,0.160511,0,0,0,0,0.007466,0,0.008722,0,0,0.007525,0,0.028712,0,0.017116,0,0,0,0,0,0,0,0,0,0,0.010842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013133,0,0,0,0,0.013133,0,0.020299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007466,0.008639,0,0,0,0,0,0,hoax
0,0,0,0,0.009573,0,0,0,0.011475,0,0,0,0,0,0,0,0,0,0.004396,0,0.012447,0,0,0,0,0,0.007636,0,0,0,0,0,0,0,0,0,0,0,0,0.03357,0,0,0,0,0,0.117496,0,0,0.016039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015002,0.015967,0,0,0,0,0.018213,0,0,0,0,0,0.039348,0,0,0,0,0.017079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022328,0.045935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019767,0,0,0.015714,0,0,0,0,0,hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00564,0,0,0,0,0,0,0,0.009797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012156,0,0,0,0,0,0,0,0,0,0,0.020002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638,0,0,0,0.011255,0,0,0,0.009481,0,0,0,0,0,0.101669,0,0,0,0,0,0,0,0,0,0.016828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011878,0,0,0,0,0,0,0,0.013754,0,0,0,0,0,0,0,0,0.029726,0,0.020798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0.011913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010225,0,0,0,0,0,0,0,0,0,0,0,0.047946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016989,0,0.009995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127494,0,0,0,0,0,0,0,0,0,0,0,0.110288,0,0,0.117523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017278,0,0,0,no_hoax
0,0,0,0,0,0.004933,0.006555,0.006839,0,0,0.006036,0,0,0,0,0,0,0,0.007764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009179,0,0,0,0,0.011336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008701,0,0,0,0.006924,0,0,0,0,0,0,0,0,0,0,0,0.007722,0,0,0,0.026291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003359,0,0,0,0,0,0,0,0.017502,0.003783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014478,0,0,0,0,0,0,0,0,0,0,0.011912,0,0,0,0,0.007356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030205,0,0,0,0,0,0,0.028901,0,0,0,0,0,0,0,0,0,0,0,0,0.009572,0,0,0,0,0,0,0.011637,0,0,0,0,0,0,0.024243,0,0,0,0,0,0.011549,0,0.0122,0,0,0,0,0,0,0.017972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017059,0,0,0,0,0,0,0,0,0,0,0,0.012936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0.00701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007689,0.009237,0.008258,0,0,0.009615,0.003117,0,0.004407,0,0,0,0,0,0,0,0.00727,0,0.021137,0,0,0,0,0,0,0,0,0.005049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014719,0,0,0,0,0.010849,0,0,0,0,0,0,0,0,0,0,0,0.037337,0,0.009445,0,0,0,0,0,0.011467,0,0,0.039575,0,0,0,0.01539,0,0,0,0,0,0,0,0,0.010849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010054,0.008783,0,0,0,0,0,0,0,0,0,0,0.047806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009894,0.010479,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002239,0,0,0,0,0,0,0,0,0.007566,0,0.003565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006422,0,0,0,0,0,0,0,0,0,0,0.009189,0,0.006381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011699,0,0,0,0,0,0.011873,0,0,0,0,0,0,0,0,0,0,0.009652,0,0,0,0,0,0,0,0.01122,0,0.01122,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004332,0,0,0,0,0,0,0,0,0,0,0.006898,0.015736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014784,0,0,0,0,0,0,0,0.012756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015011,0,0,0,0,0,0,0,0,0,0,0.073509,0,0,0,0,0,0,0,0,0,0.008257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012562,0,0,0,0.037935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015361,0,0,0,0,0,0,0,0,0,0,0,0,0.050408,0,0,0,0,0,0,0,0,0.016503,0,0,0,0,0,0,0,0,0,0.022325,0,0,0,0,0.015293,0,0,0,0,0,0,0.012396,0.01505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023813,0,0,0,0.033605,0,0,0,0,0,0,0.050872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021308,0,0,0,0,0,0,0,0,0,0.009938,0,0,0.011215,0,0,0,0,0,0,0,0,0,0,0,0,0.040258,0,0,0,0,0.008287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020484,0,0,0,0,0,0.013011,0,0,0,0,0.012721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0.011471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030607,0,0,0,0,0,0,0,0,0,0.011896,0,0,0,0,0,0,0,0,0,0,0.008262,0,0,0,0,0.032125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012117,0,0,0,0,0,0,0,0,0,0,0.017753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002577,0.008475,0.036483,0,0,0.015378,0,0,0.004476,0.002902,0,0,0,0,0,0,0.009436,0,0.009139,0,0,0.088556,0,0.025424,0,0,0,0,0,0,0,0,0,0,0,0.036556,0,0,0,0,0,0,0,0,0,0,0,0.006852,0,0,0,0,0.010101,0,0,0,0,0,0,0,0,0.081985,0,0,0,0,0.008794,0.02808,0,0,0,0,0,0,0,0,0,0.011462,0,0.085972,0,0,0,0.030036,0.007344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02915,0,0,0,0.00936,0,0,0,0,0,0,0,0,0,0.014836,0,0.014836,0,0,0,0,0,0,0.007689,0,0,0,0,0,0,0,0,0,0,0.015114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hoax
0,0,0,0,0.008188,0.007166,0,0.009936,0,0,0,0,0,0,0,0,0,0,0.00376,0,0.010647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172285,0.011144,0.012365,0,0,0,0,0,0,0,0,0,0,0,0,0.016044,0,0.027995,0,0,0,0,0,0,0,0,0.029993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025663,0,0,0,0,0,0.015578,0,0.033212,0,0,0,0,0.209071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0.008918,0,0,0,0,0,0,0,0,0,0,0,0.009673,0.00949,0,0,0,0,0.005934,0,0,0,0,0,0,0,0.01251,0,0.012116,0,0,0.156534,0,0.011235,0,0,0,0,0,0,0,0,0,0.014433,0,0,0,0,0.012718,0,0,0,0,0,0,0,0,0.009084,0,0,0.014292,0,0,0,0,0,0.010401,0,0,0,0,0,0,0,0,0,0.011658,0,0,0,0,0,0.014154,0,0,0,0,0,0,0.170961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006165,0,0,0,0.019322,0,0,0,0,0,0,0,0,0,0,0,0.017352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026659,0,0,0,0,0,0,0.010604,0,0,0,0,0,0,0,0,0,0,0,0.071899,0,0,0,0,0,0,0,0,0.008588,0,0,0,0,0.016695,0.040174,0,0,0,0.01031,0,0,0,0,0,0,0.03755,0,0,0,0,0,0,0.02242,0,0.028664,0,0,0,0,0,0,0,0,0,0.016065,0.017099,0,0,0,0,0,0,0,0,0.017525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016187,0,0.051297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020717,0,0,0.018452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028154,0,0,0,0.028154,0,0.020292,0,0,0,0,0,0,0,0,0,0,no_hoax
0.004756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004802,0,0.020395,0,0,0,0,0,0,0.002704,0,0,0,0,0,0,0,0,0,0,0,0.018336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01703,0.02049,0,0,0,0.005258,0,0,0,0,0,0,0.012768,0,0,0,0,0.047056,0,0.011435,0,0,0,0,0,0,0,0,0,0.010796,0,0.016387,0,0,0,0,0.006887,0,0,0,0,0,0,0,0,0,0,0,0.018657,0,0,0,0,0,0,0,0,0,0.007566,0,0,0,0,0,0,0,0,0,0,0,0,0.017442,0,0,0,0,0.004576,0,0,0,0,0,0,0,0,0,0.010567,0,0,0.009411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028165,0,0.018495,0.012731,0,0.030735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020699,0,0,0.01703,0,0,0,0.00909,0,0,0,no_hoax
0,0,0,0,0,0,0,0,0,0,0.009819,0,0,0,0,0,0,0,0.01263,0,0,0,0,0,0,0,0,0.004742,0,0,0,0,0,0,0,0,0,0.011058,0,0.016076,0,0,0,0,0,0,0,0,0.007681,0,0,0,0,0.014931,0,0,0,0,0.009221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056794,0,0.014368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130861,0,0,0,0,0,0,0.014588,0,0,0,0,0,0.02341,0,0,0,0.016803,0,0.071438,0,0.028954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_hoax
